Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,City,Postal Code,len_date,Revenue
162211,Wired Headphones,1,11.99,2019-03-15 05:02:00,819 Lake St, Seattle, WA 98101,14,11.99
162212,USB-C Charging Cable,2,11.95,2019-03-31 12:42:00,700 North St, Boston, MA 02215,14,23.9
162213,AA Batteries (4-pack),1,3.84,2019-03-21 09:58:00,72 Highland St, Seattle, WA 98101,14,3.84
162214,AA Batteries (4-pack),1,3.84,2019-03-16 07:09:00,688 Chestnut St, Seattle, WA 98101,14,3.84
162215,AAA Batteries (4-pack),1,2.99,2019-03-11 12:06:00,688 Hickory St, Los Angeles, CA 90001,14,2.99
162215,Macbook Pro Laptop,1,1700.0,2019-03-11 12:06:00,688 Hickory St, Los Angeles, CA 90001,14,1700.0
162216,ThinkPad Laptop,1,999.99,2019-03-20 11:03:00,406 Sunset St, Boston, MA 02215,14,999.99
162217,Wired Headphones,1,11.99,2019-03-07 16:30:00,293 8th St, Los Angeles, CA 90001,14,11.99
162218,Apple Airpods Headphones,1,150.0,2019-03-05 19:53:00,115 Madison St, Los Angeles, CA 90001,14,150.0
162219,Apple Airpods Headphones,1,150.0,2019-03-31 21:28:00,63 8th St, Boston, MA 02215,14,150.0
162220,Bose SoundSport Headphones,1,99.99,2019-03-06 17:33:00,505 Hill St, San Francisco, CA 94016,14,99.99
162221,Apple Airpods Headphones,1,150.0,2019-03-09 21:44:00,927 Jackson St, New York City, NY 10001,14,150.0
162222,Bose SoundSport Headphones,1,99.99,2019-03-14 06:36:00,300 Meadow St, Boston, MA 02215,14,99.99
162223,AAA Batteries (4-pack),1,2.99,2019-03-24 10:47:00,248 12th St, San Francisco, CA 94016,14,2.99
162224,27in FHD Monitor,1,149.99,2019-03-23 07:28:00,858 Pine St, Atlanta, GA 30301,14,149.99
162225,AA Batteries (4-pack),2,3.84,2019-03-30 17:01:00,830 Hickory St, Dallas, TX 75001,14,7.68
162226,AA Batteries (4-pack),2,3.84,2019-03-25 21:36:00,858 5th St, Boston, MA 02215,14,7.68
162227,AA Batteries (4-pack),3,3.84,2019-03-30 19:45:00,925 Jackson St, San Francisco, CA 94016,14,11.52
162228,Lightning Charging Cable,1,14.95,2019-03-14 09:46:00,102 Meadow St, San Francisco, CA 94016,14,14.95
162229,27in FHD Monitor,1,149.99,2019-03-27 13:13:00,823 Lake St, San Francisco, CA 94016,14,149.99
162230,Lightning Charging Cable,1,14.95,2019-03-30 16:55:00,819 Park St, Los Angeles, CA 90001,14,14.95
162231,AA Batteries (4-pack),2,3.84,2019-03-04 19:42:00,123 Jefferson St, Dallas, TX 75001,14,7.68
162232,27in 4K Gaming Monitor,1,389.99,2019-03-09 12:45:00,66 Park St, Los Angeles, CA 90001,14,389.99
162233,Macbook Pro Laptop,1,1700.0,2019-03-29 19:32:00,944 Ridge St, Seattle, WA 98101,14,1700.0
162234,AA Batteries (4-pack),1,3.84,2019-03-06 13:39:00,250 Johnson St, San Francisco, CA 94016,14,3.84
162235,27in FHD Monitor,1,149.99,2019-03-11 22:05:00,122 7th St, Dallas, TX 75001,14,149.99
162236,Wired Headphones,1,11.99,2019-03-28 18:33:00,298 Elm St, Atlanta, GA 30301,14,11.99
162237,Lightning Charging Cable,2,14.95,2019-03-23 16:22:00,89 Chestnut St, New York City, NY 10001,14,29.9
162238,AA Batteries (4-pack),1,3.84,2019-03-14 17:16:00,102 Willow St, Dallas, TX 75001,14,3.84
162239,ThinkPad Laptop,1,999.99,2019-03-10 19:45:00,543 11th St, Austin, TX 73301,14,999.99
162240,Lightning Charging Cable,1,14.95,2019-03-30 00:13:00,572 Park St, Boston, MA 02215,14,14.95
162241,Macbook Pro Laptop,1,1700.0,2019-03-30 11:58:00,162 5th St, San Francisco, CA 94016,14,1700.0
162242,AAA Batteries (4-pack),1,2.99,2019-03-14 20:32:00,712 5th St, Portland, OR 97035,14,2.99
162243,Lightning Charging Cable,1,14.95,2019-03-15 19:18:00,301 Walnut St, San Francisco, CA 94016,14,14.95
162244,Google Phone,1,600.0,2019-03-23 23:33:00,76 Center St, San Francisco, CA 94016,14,600.0
162244,USB-C Charging Cable,1,11.95,2019-03-23 23:33:00,76 Center St, San Francisco, CA 94016,14,11.95
162245,AAA Batteries (4-pack),1,2.99,2019-03-17 18:18:00,238 West St, San Francisco, CA 94016,14,2.99
162246,27in FHD Monitor,1,149.99,2019-03-01 12:12:00,28 Adams St, Atlanta, GA 30301,14,149.99
162247,27in FHD Monitor,1,149.99,2019-03-22 15:47:00,10 Elm St, Austin, TX 73301,14,149.99
162248,Wired Headphones,1,11.99,2019-03-14 16:03:00,685 5th St, San Francisco, CA 94016,14,11.99
162249,Bose SoundSport Headphones,1,99.99,2019-03-27 19:50:00,951 Forest St, New York City, NY 10001,14,99.99
162250,Flatscreen TV,1,300.0,2019-03-16 10:47:00,984 8th St, Los Angeles, CA 90001,14,300.0
162251,27in FHD Monitor,1,149.99,2019-03-29 15:10:00,495 Lake St, San Francisco, CA 94016,14,149.99
162252,Wired Headphones,2,11.99,2019-03-09 05:31:00,5 Maple St, San Francisco, CA 94016,14,23.98
162253,USB-C Charging Cable,1,11.95,2019-03-07 22:15:00,574 Walnut St, Boston, MA 02215,14,11.95
162254,Macbook Pro Laptop,1,1700.0,2019-03-09 10:48:00,786 River St, San Francisco, CA 94016,14,1700.0
162255,27in FHD Monitor,1,149.99,2019-03-06 11:21:00,622 Highland St, Dallas, TX 75001,14,149.99
162256,20in Monitor,1,109.99,2019-03-15 11:55:00,217 4th St, New York City, NY 10001,14,109.99
162257,AA Batteries (4-pack),1,3.84,2019-03-30 12:01:00,977 Meadow St, Atlanta, GA 30301,14,3.84
162258,Bose SoundSport Headphones,1,99.99,2019-03-20 19:09:00,874 Cherry St, New York City, NY 10001,14,99.99
162259,27in 4K Gaming Monitor,1,389.99,2019-03-14 10:07:00,415 Wilson St, New York City, NY 10001,14,389.99
162260,Apple Airpods Headphones,1,150.0,2019-03-29 12:08:00,188 North St, Seattle, WA 98101,14,150.0
162261,Bose SoundSport Headphones,1,99.99,2019-03-24 06:54:00,825 Lakeview St, Dallas, TX 75001,14,99.99
162262,Wired Headphones,1,11.99,2019-03-08 22:17:00,625 Main St, Atlanta, GA 30301,14,11.99
162263,Wired Headphones,1,11.99,2019-03-05 22:06:00,230 Elm St, Dallas, TX 75001,14,11.99
162264,Apple Airpods Headphones,1,150.0,2019-03-13 18:06:00,604 6th St, Portland, OR 97035,14,150.0
162265,Wired Headphones,1,11.99,2019-03-12 08:12:00,882 Park St, Los Angeles, CA 90001,14,11.99
162266,AA Batteries (4-pack),1,3.84,2019-03-13 08:34:00,697 Jackson St, New York City, NY 10001,14,3.84
162267,Bose SoundSport Headphones,1,99.99,2019-03-26 14:07:00,61 10th St, Dallas, TX 75001,14,99.99
162268,Lightning Charging Cable,1,14.95,2019-03-30 20:26:00,528 Pine St, Los Angeles, CA 90001,14,14.95
162269,Wired Headphones,1,11.99,2019-03-03 01:30:00,99 Sunset St, San Francisco, CA 94016,14,11.99
162270,Macbook Pro Laptop,1,1700.0,2019-03-07 11:45:00,98 Elm St, Los Angeles, CA 90001,14,1700.0
162271,Lightning Charging Cable,1,14.95,2019-03-26 10:37:00,557 Hickory St, San Francisco, CA 94016,14,14.95
162272,Lightning Charging Cable,1,14.95,2019-03-16 09:30:00,322 10th St, Los Angeles, CA 90001,14,14.95
162273,Google Phone,1,600.0,2019-03-20 18:36:00,368 Washington St, New York City, NY 10001,14,600.0
162274,Lightning Charging Cable,1,14.95,2019-03-07 09:06:00,152 2nd St, Atlanta, GA 30301,14,14.95
162275,Wired Headphones,1,11.99,2019-03-12 20:22:00,558 Cherry St, Seattle, WA 98101,14,11.99
162276,Bose SoundSport Headphones,1,99.99,2019-03-11 06:54:00,882 Jefferson St, Los Angeles, CA 90001,14,99.99
162277,27in 4K Gaming Monitor,1,389.99,2019-03-26 22:06:00,392 Maple St, Seattle, WA 98101,14,389.99
162278,Bose SoundSport Headphones,1,99.99,2019-03-23 14:02:00,488 Jackson St, Boston, MA 02215,14,99.99
162279,Google Phone,1,600.0,2019-03-12 19:03:00,231 Highland St, San Francisco, CA 94016,14,600.0
162280,Bose SoundSport Headphones,1,99.99,2019-03-05 11:48:00,525 12th St, New York City, NY 10001,14,99.99
162281,Lightning Charging Cable,2,14.95,2019-03-10 15:31:00,774 4th St, Seattle, WA 98101,14,29.9
162282,USB-C Charging Cable,1,11.95,2019-03-03 02:06:00,6 10th St, Austin, TX 73301,14,11.95
162283,AA Batteries (4-pack),1,3.84,2019-03-05 20:33:00,959 12th St, Boston, MA 02215,14,3.84
162284,Lightning Charging Cable,1,14.95,2019-03-05 22:25:00,544 Elm St, Los Angeles, CA 90001,14,14.95
162285,27in FHD Monitor,1,149.99,2019-03-13 21:40:00,491 Walnut St, San Francisco, CA 94016,14,149.99
162286,iPhone,1,700.0,2019-03-25 12:49:00,805 5th St, New York City, NY 10001,14,700.0
162287,Google Phone,1,600.0,2019-03-30 10:02:00,89 6th St, Atlanta, GA 30301,14,600.0
162288,20in Monitor,1,109.99,2019-03-01 09:19:00,113 7th St, Dallas, TX 75001,14,109.99
162289,USB-C Charging Cable,1,11.95,2019-03-18 04:46:00,528 Pine St, Seattle, WA 98101,14,11.95
162290,27in 4K Gaming Monitor,1,389.99,2019-03-13 20:36:00,809 Ridge St, Dallas, TX 75001,14,389.99
162291,Lightning Charging Cable,1,14.95,2019-03-12 12:08:00,72 Chestnut St, Los Angeles, CA 90001,14,14.95
162292,Lightning Charging Cable,1,14.95,2019-03-08 06:56:00,327 Park St, Atlanta, GA 30301,14,14.95
162293,20in Monitor,1,109.99,2019-03-04 17:57:00,332 2nd St, Dallas, TX 75001,14,109.99
162294,Vareebadd Phone,1,400.0,2019-03-10 11:57:00,769 8th St, Atlanta, GA 30301,14,400.0
162295,AAA Batteries (4-pack),1,2.99,2019-03-18 19:17:00,279 Center St, Seattle, WA 98101,14,2.99
162296,Lightning Charging Cable,1,14.95,2019-03-10 19:12:00,884 River St, Seattle, WA 98101,14,14.95
162297,Apple Airpods Headphones,1,150.0,2019-03-12 17:48:00,466 Dogwood St, Boston, MA 02215,14,150.0
162297,20in Monitor,1,109.99,2019-03-12 17:48:00,466 Dogwood St, Boston, MA 02215,14,109.99
162298,AA Batteries (4-pack),1,3.84,2019-03-15 21:34:00,175 Spruce St, New York City, NY 10001,14,3.84
162299,27in FHD Monitor,1,149.99,2019-03-03 10:40:00,244 Highland St, Los Angeles, CA 90001,14,149.99
162300,Lightning Charging Cable,1,14.95,2019-03-12 14:47:00,222 14th St, Austin, TX 73301,14,14.95
162301,USB-C Charging Cable,1,11.95,2019-03-23 10:49:00,315 2nd St, Austin, TX 73301,14,11.95
162302,USB-C Charging Cable,2,11.95,2019-03-06 18:30:00,456 1st St, San Francisco, CA 94016,14,23.9
162303,Wired Headphones,1,11.99,2019-03-06 20:38:00,291 Lincoln St, Seattle, WA 98101,14,11.99
162304,AA Batteries (4-pack),1,3.84,2019-03-20 22:44:00,215 Washington St, San Francisco, CA 94016,14,3.84
162305,iPhone,1,700.0,2019-03-26 17:08:00,460 Hickory St, Dallas, TX 75001,14,700.0
162306,iPhone,1,700.0,2019-03-10 19:33:00,116 Hill St, Seattle, WA 98101,14,700.0
162307,Wired Headphones,1,11.99,2019-03-29 06:31:00,504 Highland St, San Francisco, CA 94016,14,11.99
162308,ThinkPad Laptop,1,999.99,2019-03-18 19:25:00,814 Church St, Portland, OR 97035,14,999.99
162309,USB-C Charging Cable,1,11.95,2019-03-27 13:00:00,678 North St, Boston, MA 02215,14,11.95
162310,AAA Batteries (4-pack),2,2.99,2019-03-12 11:42:00,782 Adams St, Boston, MA 02215,14,5.98
162311,27in FHD Monitor,2,149.99,2019-03-29 09:06:00,902 Jackson St, Atlanta, GA 30301,14,299.98
162312,USB-C Charging Cable,1,11.95,2019-03-09 14:11:00,935 14th St, San Francisco, CA 94016,14,11.95
162313,ThinkPad Laptop,1,999.99,2019-03-25 10:52:00,956 9th St, San Francisco, CA 94016,14,999.99
162314,Lightning Charging Cable,1,14.95,2019-03-22 08:47:00,178 Dogwood St, Austin, TX 73301,14,14.95
162315,27in FHD Monitor,1,149.99,2019-03-12 21:36:00,184 1st St, New York City, NY 10001,14,149.99
162316,AAA Batteries (4-pack),1,2.99,2019-03-08 13:19:00,739 Lake St, New York City, NY 10001,14,2.99
162317,AA Batteries (4-pack),1,3.84,2019-03-20 15:31:00,95 River St, Los Angeles, CA 90001,14,3.84
162318,Lightning Charging Cable,2,14.95,2019-03-13 05:24:00,540 9th St, San Francisco, CA 94016,14,29.9
162319,USB-C Charging Cable,1,11.95,2019-03-14 16:50:00,636 6th St, Los Angeles, CA 90001,14,11.95
162320,Lightning Charging Cable,1,14.95,2019-03-24 11:28:00,26 West St, Boston, MA 02215,14,14.95
162321,USB-C Charging Cable,1,11.95,2019-03-04 12:35:00,546 Church St, Los Angeles, CA 90001,14,11.95
162322,AA Batteries (4-pack),1,3.84,2019-03-23 20:35:00,752 Sunset St, Portland, OR 97035,14,3.84
162323,27in FHD Monitor,1,149.99,2019-03-05 11:48:00,667 Elm St, New York City, NY 10001,14,149.99
162324,Apple Airpods Headphones,1,150.0,2019-03-10 11:58:00,511 Walnut St, Portland, OR 97035,14,150.0
162325,iPhone,1,700.0,2019-03-26 23:54:00,789 6th St, Los Angeles, CA 90001,14,700.0
162326,Bose SoundSport Headphones,2,99.99,2019-03-30 19:40:00,639 Church St, San Francisco, CA 94016,14,199.98
162327,20in Monitor,1,109.99,2019-03-09 01:51:00,100 North St, New York City, NY 10001,14,109.99
162328,Wired Headphones,1,11.99,2019-03-31 13:06:00,153 10th St, Dallas, TX 75001,14,11.99
162329,Vareebadd Phone,1,400.0,2019-03-26 14:50:00,42 Sunset St, Boston, MA 02215,14,400.0
162329,USB-C Charging Cable,1,11.95,2019-03-26 14:50:00,42 Sunset St, Boston, MA 02215,14,11.95
162330,Macbook Pro Laptop,1,1700.0,2019-03-25 06:04:00,89 Elm St, New York City, NY 10001,14,1700.0
162331,Wired Headphones,1,11.99,2019-03-03 15:40:00,295 Wilson St, Portland, OR 97035,14,11.99
162332,Flatscreen TV,1,300.0,2019-03-20 14:23:00,925 10th St, Atlanta, GA 30301,14,300.0
162332,Flatscreen TV,1,300.0,2019-03-20 14:23:00,925 10th St, Atlanta, GA 30301,14,300.0
162333,AA Batteries (4-pack),4,3.84,2019-03-28 18:34:00,269 2nd St, Atlanta, GA 30301,14,15.36
162334,27in 4K Gaming Monitor,1,389.99,2019-03-31 11:16:00,342 Spruce St, San Francisco, CA 94016,14,389.99
162335,AAA Batteries (4-pack),1,2.99,2019-03-22 22:43:00,495 Cedar St, Boston, MA 02215,14,2.99
162336,AAA Batteries (4-pack),3,2.99,2019-03-12 20:10:00,689 Maple St, San Francisco, CA 94016,14,8.97
162337,Bose SoundSport Headphones,1,99.99,2019-03-10 13:10:00,485 Meadow St, Los Angeles, CA 90001,14,99.99
162338,iPhone,1,700.0,2019-03-22 00:42:00,516 Madison St, Los Angeles, CA 90001,14,700.0
162339,Wired Headphones,1,11.99,2019-03-22 16:20:00,95 Hickory St, New York City, NY 10001,14,11.99
162340,AAA Batteries (4-pack),2,2.99,2019-03-13 19:15:00,39 6th St, Portland, OR 97035,14,5.98
162341,Lightning Charging Cable,1,14.95,2019-03-26 19:33:00,164 Spruce St, Boston, MA 02215,14,14.95
162342,USB-C Charging Cable,1,11.95,2019-03-15 21:32:00,568 13th St, San Francisco, CA 94016,14,11.95
162343,AAA Batteries (4-pack),1,2.99,2019-03-02 20:38:00,372 Highland St, New York City, NY 10001,14,2.99
162344,27in 4K Gaming Monitor,1,389.99,2019-03-24 06:41:00,484 Spruce St, San Francisco, CA 94016,14,389.99
162345,USB-C Charging Cable,2,11.95,2019-03-28 21:32:00,970 Maple St, San Francisco, CA 94016,14,23.9
162346,AAA Batteries (4-pack),2,2.99,2019-03-30 10:58:00,179 Jefferson St, New York City, NY 10001,14,5.98
162347,34in Ultrawide Monitor,1,379.99,2019-03-31 19:04:00,805 Jackson St, Austin, TX 73301,14,379.99
162347,Lightning Charging Cable,1,14.95,2019-03-31 19:04:00,805 Jackson St, Austin, TX 73301,14,14.95
162348,USB-C Charging Cable,1,11.95,2019-03-18 13:49:00,616 14th St, New York City, NY 10001,14,11.95
162349,USB-C Charging Cable,1,11.95,2019-03-08 13:33:00,402 5th St, Los Angeles, CA 90001,14,11.95
162350,Apple Airpods Headphones,1,150.0,2019-03-20 17:16:00,509 Highland St, Atlanta, GA 30301,14,150.0
162351,AA Batteries (4-pack),3,3.84,2019-03-22 11:25:00,519 12th St, Austin, TX 73301,14,11.52
162352,AAA Batteries (4-pack),6,2.99,2019-03-24 22:57:00,319 Cedar St, Dallas, TX 75001,14,17.94
162352,Bose SoundSport Headphones,1,99.99,2019-03-24 22:57:00,319 Cedar St, Dallas, TX 75001,14,99.99
162353,Wired Headphones,2,11.99,2019-03-26 14:06:00,858 Lincoln St, New York City, NY 10001,14,23.98
162354,AA Batteries (4-pack),1,3.84,2019-03-06 18:08:00,653 Johnson St, Dallas, TX 75001,14,3.84
162355,Lightning Charging Cable,1,14.95,2019-03-04 18:40:00,749 Park St, Los Angeles, CA 90001,14,14.95
162356,Lightning Charging Cable,1,14.95,2019-03-15 11:55:00,456 11th St, Dallas, TX 75001,14,14.95
162357,Apple Airpods Headphones,1,150.0,2019-03-03 13:51:00,300 Park St, Atlanta, GA 30301,14,150.0
162358,Flatscreen TV,1,300.0,2019-04-01 01:11:00,444 12th St, New York City, NY 10001,14,300.0
162359,Lightning Charging Cable,1,14.95,2019-03-23 18:00:00,260 Cherry St, New York City, NY 10001,14,14.95
162360,AAA Batteries (4-pack),3,2.99,2019-03-10 21:52:00,764 Lake St, Boston, MA 02215,14,8.97
162361,Vareebadd Phone,1,400.0,2019-03-04 22:50:00,594 Spruce St, Atlanta, GA 30301,14,400.0
162361,Wired Headphones,1,11.99,2019-03-04 22:50:00,594 Spruce St, Atlanta, GA 30301,14,11.99
162362,AAA Batteries (4-pack),1,2.99,2019-03-17 12:44:00,930 Forest St, Atlanta, GA 30301,14,2.99
162363,Bose SoundSport Headphones,1,99.99,2019-03-10 15:17:00,196 11th St, Los Angeles, CA 90001,14,99.99
162364,iPhone,1,700.0,2019-03-01 19:42:00,78 South St, Boston, MA 02215,14,700.0
162364,Lightning Charging Cable,1,14.95,2019-03-01 19:42:00,78 South St, Boston, MA 02215,14,14.95
162365,Apple Airpods Headphones,1,150.0,2019-03-22 09:20:00,633 Highland St, San Francisco, CA 94016,14,150.0
162366,USB-C Charging Cable,1,11.95,2019-03-02 18:36:00,848 North St, Portland, OR 97035,14,11.95
162367,Apple Airpods Headphones,1,150.0,2019-03-23 14:58:00,825 Walnut St, Los Angeles, CA 90001,14,150.0
162368,Lightning Charging Cable,1,14.95,2019-03-11 18:04:00,82 Park St, San Francisco, CA 94016,14,14.95
162368,Wired Headphones,1,11.99,2019-03-11 18:04:00,82 Park St, San Francisco, CA 94016,14,11.99
162369,USB-C Charging Cable,3,11.95,2019-03-08 20:00:00,110 Jefferson St, Dallas, TX 75001,14,35.849999999999994
162370,20in Monitor,1,109.99,2019-03-11 19:53:00,235 Cedar St, Dallas, TX 75001,14,109.99
162371,AA Batteries (4-pack),1,3.84,2019-03-09 17:57:00,807 Sunset St, Los Angeles, CA 90001,14,3.84
162372,AA Batteries (4-pack),1,3.84,2019-03-07 15:08:00,17 1st St, Dallas, TX 75001,14,3.84
162373,AA Batteries (4-pack),1,3.84,2019-03-18 14:41:00,414 South St, New York City, NY 10001,14,3.84
162374,Flatscreen TV,1,300.0,2019-03-02 20:17:00,400 13th St, Boston, MA 02215,14,300.0
162375,Lightning Charging Cable,1,14.95,2019-03-25 11:31:00,911 Pine St, Atlanta, GA 30301,14,14.95
162376,iPhone,1,700.0,2019-03-02 21:09:00,555 Cedar St, Seattle, WA 98101,14,700.0
162376,Wired Headphones,1,11.99,2019-03-02 21:09:00,555 Cedar St, Seattle, WA 98101,14,11.99
162377,ThinkPad Laptop,1,999.99,2019-03-20 08:55:00,557 5th St, Austin, TX 73301,14,999.99
162378,Lightning Charging Cable,1,14.95,2019-03-24 06:00:00,116 Main St, Atlanta, GA 30301,14,14.95
162379,Lightning Charging Cable,1,14.95,2019-03-31 21:23:00,566 Hill St, Portland, OR 97035,14,14.95
162380,Lightning Charging Cable,1,14.95,2019-03-20 06:54:00,615 Cedar St, Los Angeles, CA 90001,14,14.95
162381,AA Batteries (4-pack),1,3.84,2019-03-31 18:32:00,11 11th St, Boston, MA 02215,14,3.84
162381,iPhone,1,700.0,2019-03-31 18:32:00,11 11th St, Boston, MA 02215,14,700.0
162382,Google Phone,1,600.0,2019-03-13 11:46:00,239 Cedar St, Los Angeles, CA 90001,14,600.0
162383,USB-C Charging Cable,1,11.95,2019-03-23 00:45:00,424 Cedar St, New York City, NY 10001,14,11.95
162384,iPhone,1,700.0,2019-03-17 06:45:00,388 Madison St, San Francisco, CA 94016,14,700.0
162385,Wired Headphones,1,11.99,2019-03-24 17:46:00,378 West St, Los Angeles, CA 90001,14,11.99
162386,Lightning Charging Cable,1,14.95,2019-03-11 18:30:00,907 Cedar St, Seattle, WA 98101,14,14.95
162387,ThinkPad Laptop,1,999.99,2019-03-25 18:39:00,831 River St, New York City, NY 10001,14,999.99
162388,AA Batteries (4-pack),1,3.84,2019-03-30 13:28:00,87 5th St, San Francisco, CA 94016,14,3.84
162389,USB-C Charging Cable,1,11.95,2019-03-07 08:40:00,322 South St, San Francisco, CA 94016,14,11.95
162390,AAA Batteries (4-pack),2,2.99,2019-03-30 09:29:00,454 West St, Boston, MA 02215,14,5.98
162391,iPhone,1,700.0,2019-03-16 13:24:00,444 Highland St, Dallas, TX 75001,14,700.0
162391,Apple Airpods Headphones,1,150.0,2019-03-16 13:24:00,444 Highland St, Dallas, TX 75001,14,150.0
162392,iPhone,1,700.0,2019-03-09 10:55:00,692 6th St, Dallas, TX 75001,14,700.0
162393,Lightning Charging Cable,1,14.95,2019-03-03 21:07:00,279 Main St, Atlanta, GA 30301,14,14.95
162394,Google Phone,1,600.0,2019-03-04 18:51:00,608 9th St, San Francisco, CA 94016,14,600.0
162395,USB-C Charging Cable,1,11.95,2019-03-16 09:52:00,588 5th St, San Francisco, CA 94016,14,11.95
162396,27in FHD Monitor,1,149.99,2019-03-08 21:42:00,345 Main St, Dallas, TX 75001,14,149.99
162397,AA Batteries (4-pack),1,3.84,2019-03-31 19:56:00,13 Lincoln St, San Francisco, CA 94016,14,3.84
162398,AA Batteries (4-pack),3,3.84,2019-03-01 14:36:00,242 Sunset St, Dallas, TX 75001,14,11.52
162399,Google Phone,1,600.0,2019-03-18 14:26:00,91 Forest St, Austin, TX 73301,14,600.0
162400,Lightning Charging Cable,1,14.95,2019-03-06 21:23:00,810 West St, Boston, MA 02215,14,14.95
162401,Bose SoundSport Headphones,1,99.99,2019-03-10 23:25:00,808 Spruce St, Seattle, WA 98101,14,99.99
162402,Bose SoundSport Headphones,1,99.99,2019-03-09 19:15:00,951 Jefferson St, Seattle, WA 98101,14,99.99
162403,AA Batteries (4-pack),1,3.84,2019-03-21 20:35:00,53 5th St, Atlanta, GA 30301,14,3.84
162404,Flatscreen TV,1,300.0,2019-03-30 23:04:00,724 Jefferson St, San Francisco, CA 94016,14,300.0
162405,AAA Batteries (4-pack),1,2.99,2019-03-27 17:27:00,802 Forest St, Boston, MA 02215,14,2.99
162406,Google Phone,1,600.0,2019-03-15 17:12:00,471 1st St, Atlanta, GA 30301,14,600.0
162407,AAA Batteries (4-pack),1,2.99,2019-03-05 17:51:00,921 Chestnut St, Boston, MA 02215,14,2.99
162408,Google Phone,1,600.0,2019-03-24 23:45:00,392 Ridge St, Los Angeles, CA 90001,14,600.0
